condition_family,question_index,question_group,question,question_token,answer_index,answer_id,answer,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,40,40,欧洲,25,music,available_crawled,117,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=40,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_040/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_040/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→欧洲</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,41,41,非洲,4,chara,available_crawled,25,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=41,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_041/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_041/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→非洲</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,41,41,非洲,4,music,available_crawled,30,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=41,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_041/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_041/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→非洲</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,42,42,其他,31,chara,available_crawled,82,https://touhou.vote/v8/?m=chara&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=42,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_042/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_042/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的居住地是→其他</b>
questionnaire_answer,6,1,您的居住地是,82319152879cc05c8b5d19a450d5QBydcjoZ50d5,42,42,其他,31,music,available_crawled,113,https://touhou.vote/v8/?m=music&type=simple&quest=82319152879cc05c8b5d19a450d5QBydcjoZ50d5&item=42,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_006/a_042/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_006/a_042/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的居住地是→其他</b>
questionnaire_answer,7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,1,1,STG（射击类）,3415,chara,available_crawled,188,https://touhou.vote/v8/?m=chara&type=simple&quest=047ea047fd4115104f07cec0e173zenK10r0e173&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_007/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_007/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您更喜欢官方游戏中的哪一类→STG（射击类）</b>
questionnaire_answer,7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,1,1,STG（射击类）,3415,music,available_crawled,478,https://touhou.vote/v8/?m=music&type=simple&quest=047ea047fd4115104f07cec0e173zenK10r0e173&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_007/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_007/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您更喜欢官方游戏中的哪一类→STG（射击类）</b>
questionnaire_answer,7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,2,2,FTG（格斗类）,1371,chara,available_crawled,169,https://touhou.vote/v8/?m=chara&type=simple&quest=047ea047fd4115104f07cec0e173zenK10r0e173&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_007/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_007/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您更喜欢官方游戏中的哪一类→FTG（格斗类）</b>
questionnaire_answer,7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,2,2,FTG（格斗类）,1371,music,available_crawled,408,https://touhou.vote/v8/?m=music&type=simple&quest=047ea047fd4115104f07cec0e173zenK10r0e173&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_007/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_007/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您更喜欢官方游戏中的哪一类→FTG（格斗类）</b>
questionnaire_answer,7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,3,3,都喜欢,3245,chara,available_crawled,184,https://touhou.vote/v8/?m=chara&type=simple&quest=047ea047fd4115104f07cec0e173zenK10r0e173&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_007/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_007/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您更喜欢官方游戏中的哪一类→都喜欢</b>
questionnaire_answer,7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,3,3,都喜欢,3245,music,available_crawled,487,https://touhou.vote/v8/?m=music&type=simple&quest=047ea047fd4115104f07cec0e173zenK10r0e173&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_007/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_007/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您更喜欢官方游戏中的哪一类→都喜欢</b>
questionnaire_answer,7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,4,4,对官方游戏不感兴趣，也不会去玩,330,chara,available_crawled,141,https://touhou.vote/v8/?m=chara&type=simple&quest=047ea047fd4115104f07cec0e173zenK10r0e173&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_007/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_007/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您更喜欢官方游戏中的哪一类→对官方游戏不感兴趣，也不会去玩</b>
questionnaire_answer,7,2,您更喜欢官方游戏中的哪一类,047ea047fd4115104f07cec0e173zenK10r0e173,4,4,对官方游戏不感兴趣，也不会去玩,330,music,available_crawled,299,https://touhou.vote/v8/?m=music&type=simple&quest=047ea047fd4115104f07cec0e173zenK10r0e173&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_007/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_007/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您更喜欢官方游戏中的哪一类→对官方游戏不感兴趣，也不会去玩</b>
questionnaire_answer,8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,1,1,玩过,2350,chara,available_crawled,183,https://touhou.vote/v8/?m=chara&type=simple&quest=e9689867795db5e30258902dbf9dg1SBOFMXbf9d&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_008/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_008/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过旧五作→玩过</b>
questionnaire_answer,8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,1,1,玩过,2350,music,available_crawled,484,https://touhou.vote/v8/?m=music&type=simple&quest=e9689867795db5e30258902dbf9dg1SBOFMXbf9d&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_008/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_008/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过旧五作→玩过</b>
questionnaire_answer,8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,2,2,并未玩过,5638,chara,available_crawled,187,https://touhou.vote/v8/?m=chara&type=simple&quest=e9689867795db5e30258902dbf9dg1SBOFMXbf9d&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_008/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_008/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过旧五作→并未玩过</b>
questionnaire_answer,8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,2,2,并未玩过,5638,music,available_crawled,495,https://touhou.vote/v8/?m=music&type=simple&quest=e9689867795db5e30258902dbf9dg1SBOFMXbf9d&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_008/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_008/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过旧五作→并未玩过</b>
questionnaire_answer,8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,3,3,不知道旧五作是什么,42,chara,available_crawled,51,https://touhou.vote/v8/?m=chara&type=simple&quest=e9689867795db5e30258902dbf9dg1SBOFMXbf9d&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_008/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_008/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过旧五作→不知道旧五作是什么</b>
questionnaire_answer,8,2,您是否玩过旧五作,e9689867795db5e30258902dbf9dg1SBOFMXbf9d,3,3,不知道旧五作是什么,42,music,available_crawled,70,https://touhou.vote/v8/?m=music&type=simple&quest=e9689867795db5e30258902dbf9dg1SBOFMXbf9d&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_008/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_008/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过旧五作→不知道旧五作是什么</b>
questionnaire_answer,9,2,您是否玩过 东方鬼形兽,a9oibb78ca36bedc94593f416123qfOwBic72019,1,1,玩过,3924,chara,available_crawled,184,https://touhou.vote/v8/?m=chara&type=simple&quest=a9oibb78ca36bedc94593f416123qfOwBic72019&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_009/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_009/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过 东方鬼形兽→玩过</b>
questionnaire_answer,9,2,您是否玩过 东方鬼形兽,a9oibb78ca36bedc94593f416123qfOwBic72019,1,1,玩过,3924,music,available_crawled,495,https://touhou.vote/v8/?m=music&type=simple&quest=a9oibb78ca36bedc94593f416123qfOwBic72019&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_009/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_009/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过 东方鬼形兽→玩过</b>
questionnaire_answer,9,2,您是否玩过 东方鬼形兽,a9oibb78ca36bedc94593f416123qfOwBic72019,2,2,未玩过,4069,chara,available_crawled,194,https://touhou.vote/v8/?m=chara&type=simple&quest=a9oibb78ca36bedc94593f416123qfOwBic72019&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_009/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_009/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过 东方鬼形兽→未玩过</b>
questionnaire_answer,9,2,您是否玩过 东方鬼形兽,a9oibb78ca36bedc94593f416123qfOwBic72019,2,2,未玩过,4069,music,available_crawled,483,https://touhou.vote/v8/?m=music&type=simple&quest=a9oibb78ca36bedc94593f416123qfOwBic72019&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_009/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_009/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过 东方鬼形兽→未玩过</b>
questionnaire_answer,9,2,您是否玩过 东方鬼形兽,a9oibb78ca36bedc94593f416123qfOwBic72019,3,3,不知道是什么,33,chara,available_crawled,51,https://touhou.vote/v8/?m=chara&type=simple&quest=a9oibb78ca36bedc94593f416123qfOwBic72019&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_009/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_009/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过 东方鬼形兽→不知道是什么</b>
questionnaire_answer,9,2,您是否玩过 东方鬼形兽,a9oibb78ca36bedc94593f416123qfOwBic72019,3,3,不知道是什么,33,music,available_crawled,73,https://touhou.vote/v8/?m=music&type=simple&quest=a9oibb78ca36bedc94593f416123qfOwBic72019&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_009/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_009/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过 东方鬼形兽→不知道是什么</b>
questionnaire_answer,10,2,您是否玩过 东方凭依华,16ed2c8ab4571f21cee3392b9323hiqJdBKD2019,1,1,玩过,4262,chara,available_crawled,190,https://touhou.vote/v8/?m=chara&type=simple&quest=16ed2c8ab4571f21cee3392b9323hiqJdBKD2019&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_010/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_010/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过 东方凭依华→玩过</b>
questionnaire_answer,10,2,您是否玩过 东方凭依华,16ed2c8ab4571f21cee3392b9323hiqJdBKD2019,1,1,玩过,4262,music,available_crawled,498,https://touhou.vote/v8/?m=music&type=simple&quest=16ed2c8ab4571f21cee3392b9323hiqJdBKD2019&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_010/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_010/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过 东方凭依华→玩过</b>
questionnaire_answer,10,2,您是否玩过 东方凭依华,16ed2c8ab4571f21cee3392b9323hiqJdBKD2019,2,2,未玩过,3725,chara,available_crawled,188,https://touhou.vote/v8/?m=chara&type=simple&quest=16ed2c8ab4571f21cee3392b9323hiqJdBKD2019&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_010/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_010/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过 东方凭依华→未玩过</b>
questionnaire_answer,10,2,您是否玩过 东方凭依华,16ed2c8ab4571f21cee3392b9323hiqJdBKD2019,2,2,未玩过,3725,music,available_crawled,496,https://touhou.vote/v8/?m=music&type=simple&quest=16ed2c8ab4571f21cee3392b9323hiqJdBKD2019&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_010/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_010/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过 东方凭依华→未玩过</b>
questionnaire_answer,10,2,您是否玩过 东方凭依华,16ed2c8ab4571f21cee3392b9323hiqJdBKD2019,3,3,不知道是什么,38,chara,available_crawled,58,https://touhou.vote/v8/?m=chara&type=simple&quest=16ed2c8ab4571f21cee3392b9323hiqJdBKD2019&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_010/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_010/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您是否玩过 东方凭依华→不知道是什么</b>
questionnaire_answer,10,2,您是否玩过 东方凭依华,16ed2c8ab4571f21cee3392b9323hiqJdBKD2019,3,3,不知道是什么,38,music,available_crawled,84,https://touhou.vote/v8/?m=music&type=simple&quest=16ed2c8ab4571f21cee3392b9323hiqJdBKD2019&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_010/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_010/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您是否玩过 东方凭依华→不知道是什么</b>
questionnaire_answer,11,2,您关注哪些近期连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,1,1,东方茨歌仙（双月刊）,4663,chara,available_crawled,191,https://touhou.vote/v8/?m=chara&type=simple&quest=5436376bc2e27afc23b18f45bgXFFtpk3a306d5d&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_011/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_011/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您关注哪些近期连载的官方连载作品→东方茨歌仙（双月刊）</b>
